,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
160,168.27185535430908,8.6242,-0.000152178,0.001292825
161,169.32083892822266,8.62625,-0.000149759,0.001295288
162,170.36942172050476,8.62908,-0.000147414,0.001298264
163,171.428781747818,8.6328,-0.000145362,0.001300591
164,172.47758030891418,8.6355,-0.00014287,0.001303514
165,173.53218483924866,8.6378,-0.000140536,0.001305747
166,174.58231949806213,8.6405,-0.000138693,0.001308042
167,175.63323831558228,8.64335,-0.000136452,0.00131063
168,176.68299174308777,8.64657,-0.000134432,0.001313397
169,177.7301688194275,8.6487,-0.000131992,0.001315314
170,178.77924585342407,8.65015,-0.000129982,0.001317798
171,179.82827591896057,8.65258,-0.000127752,0.001320166
172,180.88720679283142,8.65442,-0.000125606,0.001323258
173,181.93638157844543,8.65676,-0.000123449,0.001325521
174,182.98502898216248,8.66016,-0.000121365,0.001327764
175,184.04136514663696,8.66258,-0.000119272,0.001329985
176,185.0896520614624,8.66787,-0.000117104,0.001332417
177,186.14252090454102,8.67112,-0.000114885,0.001334722
178,187.19416785240173,8.67365,-0.000112791,0.001337237
179,188.23769068717957,8.67702,-0.000110278,0.001340151
180,189.2961220741272,8.68646,-0.000107535,0.00134188
181,190.35089707374573,8.68751,-0.000104792,0.001344206
182,191.4029519557953,8.68886,-0.000102133,0.001346438
183,192.4501497745514,8.69056,-9.9965e-05,0.001349226
184,193.49915647506714,8.69226,-9.7819e-05,0.001351332
185,194.55273270606995,8.69225,-9.495e-05,0.001353679
186,195.60795521736145,8.69348,-9.2406e-05,0.001356121
187,196.65643978118896,8.69378,-9.0459e-05,0.001357546
188,197.71207356452942,8.69649,-8.8428e-05,0.001362199
189,198.76289987564087,8.702,-8.6533e-05,0.001367418
190,199.8103313446045,8.70263,-8.425e-05,0.001371641
191,200.86026406288147,8.70543,-8.2439e-05,0.001374733
192,201.9108431339264,8.70647,-8.0188e-05,0.001378055
193,202.9582498073578,8.70732,-7.8439e-05,0.001379574
194,204.0175371170044,8.71073,-7.5927e-05,0.001381806
195,205.0662796497345,8.71332,-7.3697e-05,0.001383535
196,206.12023210525513,8.71604,-7.2042e-05,0.001386585
197,207.1715579032898,8.71823,-6.9948e-05,0.001388293
198,208.220397233963,8.72022,-6.7687e-05,0.001391091
199,209.2686631679535,8.72171,-6.5248e-05,0.001392998
